frametime(nanoseconds)
44108723
42468203
43470256
42275287
43622773
42249525
43122479
42464983
43278803
42234303
42806318
42455323
42858134
42736646
43333253
42362523
42539925
42368379
43522363
42588227
43074762
42410533
60255721
43107549
42368671
43297538
42597887
43152631
43217035
42999820
