frametime(nanoseconds)
72765414
73202769
72782979
72403586
73383683
70103522
69396260
72149194
71003700
72134851
72118164
86388108
73790299
69385136
72137193
73891296
74689893
71128407
70755455
72060787
71341522
72160904
73749609
74096507
72448083
69819564
72503704
76607052
73777712
73628121
