frametime(nanoseconds)
7022852
7416296
7291003
7226014
7074375
6690006
7051833
6991529
7050662
6771974
6910147
6832571
6498846
6548319
6979819
7267876
7008508
6415708
6607745
6624724
8089892
6800370
8842236
8168055
8389367
7789540
8396685
8495631
6711962
8034857
