frametime(nanoseconds)
3170676
3178580
3363007
3166870
3220442
3177701
3163358
3166870
3191753
3203463
3228639
3309435
3321438
3123252
3197315
3236542
3202877
3257912
3204926
3382035
3227468
3349248
3214587
3157210
3227468
3312362
3262597
3196437
3180922
3186776
