frametime(nanoseconds)
228616
263271
271135
231819
226286
266767
266184
231237
264436
255699
258612
247545
235605
263563
262107
241430
280454
261233
219005
244342
242303
308121
235605
235605
258903
271135
259777
270552
238517
249875
