frametime(nanoseconds)
98471509
98106307
98069321
98119121
98082135
98228041
98023889
98085339
98177950
98399576
98062914
98117083
98219596
98196297
98126984
98124072
98258620
98116500
98039616
98080970
97997678
98113879
98200374
98136304
98071359
98313954
98137178
98279006
98206781
98679156
