frametime(nanoseconds)
40135259
38369241
37106177
36863874
38544561
37731156
37853473
38114706
37037738
35646825
37066861
37913466
38068109
39122653
36711561
36887755
36874358
36369948
35860587
37756493
35840783
36715929
36180649
37356344
37514773
35926696
37489727
36363250
35890875
37118992
