frametime(nanoseconds)
3383792
3585489
3313533
3284259
3837247
3554752
3623254
3528991
3760256
3947024
3670970
3579049
3575536
3355688
3572316
3569975
3339002
3646380
3914531
3438826
3587831
3660138
3573487
3494740
3270208
3209318
3551824
3301531
3423311
3904577
