frametime(nanoseconds)
74854998
74811965
75414134
75214191
74727070
74713312
74698382
74841532
75275374
74824260
74757515
75069284
75227657
74547035
74644517
74783276
74437843
74891883
74600020
74538545
74987024
74810209
74626368
74504294
74498440
74558744
74713897
74597387
74580114
75282400
