1 thread(s);4795099;4770637;4930812;4818107;4828591;5125354;4947704;4835872;4777917;4802380;4951781;4811990;4944792;4775005;4817233;4829465;4785197;4843443;4829464;4946248;4850725;4951490;4815195;4931104;5102347;4767724;4782577;4855384;4944500;4858879
2 thread(s);3544850;3587952;3647362;3591738;3650566;3705026;3610958;3559993;3695707;4022175;3573973;3616201;3640665;3590864;3359919;3463888;3576593;3536404;3755991;3422533;3458645;3536987;3425445;3934516;3665419;4336704;3323223;3581836;3385838;3327883
3 thread(s);3260609;3603678;3707939;3677360;3676777;3776086;3500583;3645324;3433891;3818023;4003537;3769388;3241679;3929855;3882968;3840448;3785114;3600183;3928108;3656973;3918206;3786570;3613580;5130305;3700949;3964221;3813655;3875395;3815402;3877726
4 thread(s);3273715;3516018;3737644;3803461;3108296;3344193;3319146;3486021;3366326;3467965;3468839;3301672;3462432;3461849;3458937;3889666;3467382;3513106;3391080;3416418;3240223;3403895;3323515;3814238;3294683;3655517;3196248;3519512;3381178;3549800
5 thread(s);3250416;3177026;3312157;3319438;3225661;3235273;3399526;3301673;3155767;3273715;3420495;3061117;3353803;3356715;3043935;3404768;3200325;3100724;3195083;3324098;3366034;3349144;3418456;3231487;3074513;3297595;3324680;3333417;3092278;3171493
6 thread(s);3103636;3108005;2911716;3036654;2997920;2972874;3048594;3092570;3132760;3209936;2997046;3129847;3373315;3213722;2901814;3177318;3154020;2903271;3186928;3014229;3018889;3040148;3018889;3186929;3188385;3012772;2934723;3031994;3318856;3061991
7 thread(s);2908512;3110044;2905600;2815610;3200033;2912299;3143244;3160427;2899193;2955983;3096938;2860169;3073640;3182268;3207314;3244301;2870653;2906473;3100433;3093152;3216925;3230904;3041022;3190132;2868614;2927151;3121984;2954527;3026460;2894534
8 thread(s);2926569;2946954;3062573;2970545;2905600;2936470;3086163;3068688;3060535;2940547;2771634;2870070;2976660;3020344;3110626;3000250;2803087;3156349;3001415;2920161;2829006;3136836;2943751;3073931;2818231;2782410;3021219;2848227;2853179;2861624
9 thread(s);3241679;3046847;2904727;2968215;3154893;3161009;3067815;3195082;3177318;3311283;3055001;3278666;3079174;3038109;3267891;3313031;2993843;2951614;3611250;2989766;3307206;3132177;3136836;3232943;2942878;3068107;3113538;3255076;3338950;3042187
10 thread(s);3132468;3097812;3083833;3045391;3041896;3336038;3194209;3146739;2995008;2908512;3064611;3320311;3251290;3089948;2978699;2946663;4214096;3561741;3143244;3284781;3124023;3389333;3173532;2980446;2961808;3069854;3166833;3226827;3041314;3149942
11 thread(s);3282452;3096064;3048885;3128682;2940548;3013064;3348852;3070436;3390789;3085580;3091114;3298178;3074513;3176153;2914337;3014228;3135381;3172367;3166834;3230322;3330504;3095482;3047720;3078590;3267599;3071601;3053836;3248377;3299634;3154601
12 thread(s);2937635;3105675;2959478;2967633;3033741;3155476;3012773;2957148;2997629;3031411;3229448;2982485;3154602;2969670;3068980;3065486;3005201;3143826;3100724;3089366;2985980;3311283;3012773;2956274;2965011;2979572;3270220;3051506;3374480;3033451
13 thread(s);2902688;3017141;2845606;2908512;2934723;3145865;2950449;3211974;2935597;3011025;3049176;2973456;3117033;3056457;3285655;3194500;3037236;2995299;3095191;3000250;3004909;3021801;3041313;3100142;3247795;3310409;3087619;3044808;3265269;3064320
14 thread(s);2800758;2837452;2881719;2856383;2988310;2913755;2962682;2930938;3016267;3234399;3219837;3214595;3121110;3184016;3141497;2970253;3094317;3028499;3057622;4131386;2978698;3173241;3046847;3189258;3025587;3032867;3207897;3023839;3113539;3031120
15 thread(s);2801922;2938218;2855509;2967050;3012773;2974039;3235564;2928316;3266725;3112082;3166833;3044517;3034032;3048594;3115576;3021510;2997920;3139749;3023548;3000541;3087328;3234981;3181977;3112955;3013646;3136545;3166834;3263521;3260901;3237311
