frametime(nanoseconds)
721885981
750286133
729379034
723542788
734753972
679699882
685431285
717168640
694565418
752387939
691622831
714326819
693745898
697646047
678018611
779649092
722316419
718693811
704080188
717039043
736498730
734502350
698318206
719534300
722075572
701826069
714749393
689309011
712630114
720806975
